employee_id,name,datetime,department_id,job_id,year,quarter
678,Rhonda Rembaud,2021-12-16 01:57:07+00:00,3,97,2021,2021Q4
679,Aguste Baseley,2021-05-24 20:06:57+00:00,4,81,2021,2021Q2
680,Werner Baldrick,2021-04-24 12:53:43+00:00,6,68,2021,2021Q2
681,Janek Fleay,2021-08-07 11:01:52+00:00,9,45,2021,2021Q3
682,Noemi Brignall,2022-01-28 13:25:09+00:00,2,58,2022,2022Q1
683,Fidel Massimo,2021-08-28 21:27:34+00:00,9,58,2021,2021Q3
684,D'arcy Lunam,2021-07-01 14:02:42+00:00,6,109,2021,2021Q3
685,Bruno Pales,2022-01-16 19:23:39+00:00,6,92,2022,2022Q1
686,Bessy Feavers,2021-06-05 11:10:18+00:00,10,36,2021,2021Q2
687,Evaleen Dotterill,2021-12-08 10:40:18+00:00,7,56,2021,2021Q4
688,Hamel Bearman,2022-01-20 19:51:12+00:00,8,58,2022,2022Q1
689,Jacquelin O'Farrell,2021-04-05 13:47:36+00:00,8,33,2021,2021Q2
690,Sarene Ilyinykh,2021-10-29 15:50:09+00:00,3,123,2021,2021Q4
691,Benedetto Heazel,2021-12-12 15:14:57+00:00,9,77,2021,2021Q4
692,Algernon McCraw,2021-04-20 16:57:46+00:00,8,55,2021,2021Q2
693,Rebeca Rubinsohn,2022-02-05 05:38:16+00:00,3,156,2022,2022Q1
694,Fergus Fiddler,2021-05-21 01:38:27+00:00,9,115,2021,2021Q2
695,Gillan Sheber,2021-04-19 06:09:16+00:00,12,38,2021,2021Q2
696,Evered Schindler,2021-05-09 13:06:04+00:00,9,59,2021,2021Q2
697,Sumner Paulisch,2021-03-17 01:09:33+00:00,4,164,2021,2021Q1
698,Daloris D'Ambrosio,2021-05-12 16:08:02+00:00,6,56,2021,2021Q2
699,Nettle Armstrong,2021-06-17 21:44:49+00:00,8,60,2021,2021Q2
700,Amos Oneal,2021-08-16 10:13:06+00:00,7,54,2021,2021Q3
701,Clarie Dionsetti,2021-08-31 16:56:37+00:00,12,10,2021,2021Q3
702,Ettore Duigan,2021-05-21 01:13:45+00:00,10,28,2021,2021Q2
703,Ahmed Cristofolini,2022-01-01 01:11:48+00:00,6,69,2022,2022Q1
704,Linell Bocken,2022-02-03 14:58:21+00:00,4,107,2022,2022Q1
705,Bonita Bethune,2021-10-09 06:43:41+00:00,7,116,2021,2021Q4
706,Valentina MacTavish,2021-11-06 18:12:29+00:00,8,64,2021,2021Q4
707,Berty Ollivierre,2021-07-17 11:39:45+00:00,3,46,2021,2021Q3
708,Charles Bleesing,2021-08-04 20:40:38+00:00,7,63,2021,2021Q3
709,Nev Doghartie,2021-02-22 15:37:40+00:00,6,42,2021,2021Q1
710,Augusto Etherson,2021-07-28 04:08:09+00:00,3,45,2021,2021Q3
711,Andra Walthall,2021-07-14 11:32:38+00:00,4,54,2021,2021Q3
712,Cathrin Bourke,2021-05-20 07:20:04+00:00,3,59,2021,2021Q2
713,Isa Blees,2021-07-23 15:23:37+00:00,3,66,2021,2021Q3
714,Mala Divina,2021-05-04 04:52:48+00:00,6,171,2021,2021Q2
715,Isobel Brettle,2021-12-21 03:04:31+00:00,5,138,2021,2021Q4
716,Evered Cowland,2021-07-04 11:45:42+00:00,5,68,2021,2021Q3
717,Marcelo Lakeland,2021-04-03 22:41:04+00:00,9,145,2021,2021Q2
718,Berty Matei,2021-10-25 16:46:28+00:00,12,71,2021,2021Q4
719,Delmer McCory,2021-09-15 05:06:53+00:00,5,80,2021,2021Q3
720,Shaine Pavlenko,2021-03-10 08:59:47+00:00,9,58,2021,2021Q1
721,Marge Pagelsen,2021-07-17 20:48:43+00:00,3,20,2021,2021Q3
722,Cherilynn Limpenny,2021-10-21 09:58:04+00:00,6,63,2021,2021Q4
723,Alexandrina Sambiedge,2022-01-27 17:35:44+00:00,7,31,2022,2022Q1
724,Bliss Braim,2021-07-19 01:26:16+00:00,4,25,2021,2021Q3
725,Tomas Chesson,2021-08-14 00:19:33+00:00,9,121,2021,2021Q3
726,Leigh Rittelmeyer,2021-07-24 16:19:53+00:00,9,36,2021,2021Q3
727,Raynor Comber,2021-10-12 13:21:06+00:00,6,118,2021,2021Q4
728,Kelwin Voysey,2021-07-29 22:03:28+00:00,12,79,2021,2021Q3
729,Milty Spence,2021-06-09 11:44:08+00:00,7,57,2021,2021Q2
730,Rodolphe Assiter,2021-06-18 08:04:32+00:00,8,73,2021,2021Q2
731,Maynord Swainsbury,2022-01-19 13:42:28+00:00,3,43,2022,2022Q1
732,Cyrille Veazey,2022-02-11 05:14:27+00:00,9,65,2022,2022Q1
733,Parsifal Bernardon,2021-02-19 11:37:58+00:00,5,91,2021,2021Q1
734,Rock Reach,2021-12-30 11:42:43+00:00,10,97,2021,2021Q4
735,Chrissie Adcock,2021-06-30 17:27:15+00:00,2,55,2021,2021Q2
736,Chalmers Aplin,2021-05-29 22:18:33+00:00,7,59,2021,2021Q2
737,Kissiah Edmeades,2021-05-19 05:03:28+00:00,8,54,2021,2021Q2
738,Ettore Mulcock,2021-11-30 14:24:17+00:00,9,99,2021,2021Q4
739,Rafael Seddon,2021-02-02 16:34:47+00:00,9,144,2021,2021Q1
740,Jonie Schapero,2021-09-21 20:10:08+00:00,8,95,2021,2021Q3
741,Malachi Loxton,2022-01-13 08:58:21+00:00,6,133,2022,2022Q1
742,Wadsworth Streatfeild,2021-09-09 07:15:17+00:00,9,50,2021,2021Q3
743,Georg Prince,2021-10-31 16:51:12+00:00,9,69,2021,2021Q4
744,Jilli Feechum,2022-02-10 11:47:45+00:00,5,52,2022,2022Q1
745,Mickie Haverson,2021-05-06 21:16:22+00:00,7,68,2021,2021Q2
746,Lorette Barkhouse,2021-08-02 16:46:36+00:00,11,76,2021,2021Q3
747,Lettie Braden,2021-03-15 12:22:30+00:00,9,87,2021,2021Q1
748,Indira Pitkeathley,2021-10-28 03:07:10+00:00,3,109,2021,2021Q4
749,Roseanne Emps,2022-02-14 00:13:48+00:00,7,55,2022,2022Q1
750,Alidia Fulmen,2021-12-23 12:38:00+00:00,3,69,2021,2021Q4
751,Zarah Swigger,2022-01-30 04:03:58+00:00,6,107,2022,2022Q1
752,Dennet Skaif,2021-10-08 03:28:08+00:00,3,47,2021,2021Q4
753,Victoria Kordt,2021-02-07 16:29:45+00:00,12,53,2021,2021Q1
754,Aldis Branford,2021-09-07 22:00:56+00:00,4,58,2021,2021Q3
755,Cass Wilton,2021-05-25 17:39:37+00:00,3,42,2021,2021Q2
756,Rickie Sacher,2021-09-10 02:16:45+00:00,9,68,2021,2021Q3
757,Patrizio Billingsly,2021-07-08 20:56:14+00:00,5,126,2021,2021Q3
758,Dyanne Rainy,2021-06-11 00:56:42+00:00,8,75,2021,2021Q2
759,Stern Di Biaggi,2021-05-14 13:25:51+00:00,7,52,2021,2021Q2
760,Giuditta Mower,2021-07-20 03:00:34+00:00,7,166,2021,2021Q3
761,Adi Tilburn,2021-05-23 19:21:04+00:00,11,104,2021,2021Q2
762,Frank Creane,2021-09-26 15:46:49+00:00,7,51,2021,2021Q3
763,Rozella Domleo,2021-07-27 21:55:10+00:00,8,109,2021,2021Q3
764,Nancee Jakubczyk,2021-07-29 04:51:22+00:00,8,47,2021,2021Q3
765,Rosemary Brabyn,2021-02-23 04:36:02+00:00,3,32,2021,2021Q1
766,Not Specified,2021-05-31 05:31:53+00:00,2,67,2021,2021Q2
767,Heinrik Fucher,2022-01-01 04:57:08+00:00,9,60,2022,2022Q1
768,Moises Matysik,2021-07-02 05:17:36+00:00,8,105,2021,2021Q3
769,Alena Colliver,2021-02-08 01:15:16+00:00,4,110,2021,2021Q1
770,Ally Binley,2021-09-11 02:00:56+00:00,8,104,2021,2021Q3
771,Theo Simcock,2021-06-14 11:21:57+00:00,7,64,2021,2021Q2
772,Loralyn Carnie,2021-02-20 18:13:06+00:00,9,132,2021,2021Q1
773,Not Specified,2021-11-16 02:34:50+00:00,5,35,2021,2021Q4
774,Agata Magrane,2022-01-16 17:56:33+00:00,6,152,2022,2022Q1
775,Clarice Maun,2021-07-10 10:31:57+00:00,7,153,2021,2021Q3
776,Cele Marciek,2022-01-22 02:19:51+00:00,3,83,2022,2022Q1
777,Milo Geraldez,2021-05-15 07:32:38+00:00,7,142,2021,2021Q2
778,Ross Fuggle,2021-11-29 15:13:22+00:00,9,83,2021,2021Q4
779,Darwin Rycroft,2021-03-07 15:25:52+00:00,9,117,2021,2021Q1
780,Annabelle Edmonston,2022-02-01 20:15:42+00:00,2,79,2022,2022Q1
781,Junina Vasishchev,2022-02-17 00:01:13+00:00,8,74,2022,2022Q1
782,Risa Kiddye,2022-01-01 21:41:23+00:00,11,71,2022,2022Q1
783,Herve Shakespeare,2021-05-13 14:01:00+00:00,7,116,2021,2021Q2
784,Selby Raspison,2021-12-23 02:20:02+00:00,3,50,2021,2021Q4
785,Torey Spadelli,2021-05-31 15:18:58+00:00,5,53,2021,2021Q2
786,Virgie Yong,2021-11-16 18:03:24+00:00,5,55,2021,2021Q4
787,Flossi Hernik,2021-02-03 03:35:09+00:00,9,64,2021,2021Q1
788,Christie Hadlow,2021-06-24 20:52:53+00:00,9,53,2021,2021Q2
789,Jennine Fakeley,,2,94,-1,
790,Emmie Baly,2022-02-18 18:02:41+00:00,5,66,2022,2022Q1
791,Theda Mossman,2021-08-25 20:47:09+00:00,6,61,2021,2021Q3
792,Hetty Cawthery,2022-01-21 11:08:04+00:00,10,75,2022,2022Q1
793,Shanna Luisetti,2021-05-31 09:02:52+00:00,4,52,2021,2021Q2
794,Loise Watkiss,2021-05-10 05:56:39+00:00,6,63,2021,2021Q2
795,Bonny Storms,2021-06-20 14:36:13+00:00,6,43,2021,2021Q2
796,Roxane McCahill,2021-03-31 02:28:56+00:00,10,70,2021,2021Q1
797,Ruddie De Morena,2021-10-01 06:16:46+00:00,4,81,2021,2021Q4
798,Bridie Burless,2021-07-24 13:15:28+00:00,7,74,2021,2021Q3
799,Kristien Leeds,2021-03-10 07:35:09+00:00,5,58,2021,2021Q1
800,Karylin Glusby,2021-08-12 18:49:22+00:00,9,65,2021,2021Q3
801,Ursala Cloy,2021-08-09 12:04:53+00:00,10,59,2021,2021Q3
802,Kelley Prop,2021-05-17 22:42:27+00:00,5,109,2021,2021Q2
803,Vivyanne Bohlens,2021-10-05 13:00:27+00:00,11,55,2021,2021Q4
804,Gracia Sibylla,2021-09-18 23:55:01+00:00,9,149,2021,2021Q3
805,Rudie Omand,2022-01-12 11:59:08+00:00,6,73,2022,2022Q1
806,Barth Plott,2021-05-10 22:10:37+00:00,5,53,2021,2021Q2
807,Emmet Gridon,2021-07-02 23:16:42+00:00,12,50,2021,2021Q3
808,Electra Frary,2021-11-08 10:37:37+00:00,5,81,2021,2021Q4
809,Krishnah Gilham,2022-02-13 04:03:01+00:00,6,67,2022,2022Q1
810,Lia Marshal,2022-02-01 01:51:26+00:00,5,50,2022,2022Q1
811,Georgeanna Egan,2021-09-21 16:23:23+00:00,3,60,2021,2021Q3
812,Izzy Hammerson,2021-12-05 06:48:48+00:00,3,63,2021,2021Q4
813,Betty Juara,2021-03-04 17:54:57+00:00,5,43,2021,2021Q1
814,Theodore Pigeon,2022-01-19 08:37:25+00:00,5,35,2022,2022Q1
815,Lucian Carmo,2022-01-29 01:13:55+00:00,5,64,2022,2022Q1
816,Caralie Landrick,2021-08-25 16:20:38+00:00,5,103,2021,2021Q3
817,Virge Algar,2022-01-21 12:23:15+00:00,6,68,2022,2022Q1
818,Yancy Tapply,2021-03-08 16:17:01+00:00,8,130,2021,2021Q1
819,Winnah Benthall,2022-01-11 22:50:26+00:00,11,65,2022,2022Q1
820,Myrna Buse,2021-04-20 21:32:34+00:00,2,98,2021,2021Q2
821,Lindsay Yven,2021-08-10 08:04:48+00:00,10,9,2021,2021Q3
822,Ericha Doohan,2021-07-12 05:53:34+00:00,4,55,2021,2021Q3
823,Barr Benam,2021-11-23 12:25:15+00:00,7,46,2021,2021Q4
824,Kaitlynn Rannald,2021-04-18 15:11:19+00:00,6,64,2021,2021Q2
825,Daisi Glasscock,2021-06-18 01:07:26+00:00,3,34,2021,2021Q2
826,Holly Pietroni,2021-05-05 21:10:33+00:00,8,89,2021,2021Q2
827,Opalina Dowdell,2021-12-24 00:11:19+00:00,5,84,2021,2021Q4
828,Rickey Pickering,2021-06-01 01:35:52+00:00,6,36,2021,2021Q2
829,Cory Lawlan,2021-11-15 09:24:55+00:00,3,53,2021,2021Q4
830,Charla Pottes,2021-11-23 17:02:47+00:00,4,85,2021,2021Q4
831,Not Specified,2021-10-22 16:30:46+00:00,6,11,2021,2021Q4
832,Letta Paull,2021-10-29 02:35:02+00:00,6,122,2021,2021Q4
833,Essa Cottingham,2022-02-12 16:37:52+00:00,8,113,2022,2022Q1
834,Kurtis Dallin,2021-08-26 07:52:05+00:00,5,53,2021,2021Q3
835,Coleman Friary,2021-09-15 03:08:03+00:00,8,45,2021,2021Q3
836,Jorgan Hillaby,2022-02-17 20:01:00+00:00,8,92,2022,2022Q1
837,Wilton Muldrew,2021-08-05 03:41:35+00:00,3,9,2021,2021Q3
838,Sheeree Romei,2022-01-23 19:30:31+00:00,6,103,2022,2022Q1
839,Camille Brumble,2022-02-02 23:11:47+00:00,10,66,2022,2022Q1
840,Haily Dicken,2021-06-02 23:40:43+00:00,6,51,2021,2021Q2
841,Burlie Cuttin,2021-12-16 15:07:37+00:00,4,67,2021,2021Q4
842,Lelah Syder,2021-09-14 01:55:50+00:00,7,62,2021,2021Q3
843,Julio Pallaske,2021-12-26 12:06:57+00:00,4,66,2021,2021Q4
844,Agnesse Fazan,2021-04-15 14:17:58+00:00,7,53,2021,2021Q2
845,Knox Kinig,2021-07-07 13:25:43+00:00,4,66,2021,2021Q3
846,Rouvin Gatch,2021-05-07 18:31:10+00:00,9,54,2021,2021Q2
847,Myrtia Bertrand,2021-12-01 22:21:26+00:00,9,61,2021,2021Q4
848,Randolph Revance,2021-10-09 10:12:36+00:00,11,74,2021,2021Q4
849,Melina Pires,2021-05-13 12:00:46+00:00,9,82,2021,2021Q2
850,Chryste Farndell,2021-05-28 06:27:59+00:00,1,68,2021,2021Q2
851,Karna Miles,2021-07-02 22:00:33+00:00,4,30,2021,2021Q3
852,Titus Shotter,2021-04-19 05:42:07+00:00,1,107,2021,2021Q2
853,Meryl Bellerby,2021-05-25 23:05:12+00:00,8,109,2021,2021Q2
854,Normie Haugen,2021-12-24 00:47:20+00:00,12,100,2021,2021Q4
855,Hanna Ilyas,2021-11-14 17:36:26+00:00,8,66,2021,2021Q4
856,Quinta Biddell,2021-05-06 08:05:22+00:00,4,178,2021,2021Q2
857,Joyann Trump,2022-02-02 00:53:43+00:00,6,67,2022,2022Q1
858,Cirilo Kemer,2021-06-28 03:01:01+00:00,9,53,2021,2021Q2
859,Saree Balnaves,2021-08-26 09:56:13+00:00,10,56,2021,2021Q3
860,Marin Elington,2022-02-08 10:39:02+00:00,1,68,2022,2022Q1
861,Ferdinanda Montel,2021-09-08 19:08:49+00:00,8,145,2021,2021Q3
862,Yoko Minards,2021-06-05 01:00:09+00:00,8,123,2021,2021Q2
863,Rafferty Queste,2021-05-16 04:14:22+00:00,9,135,2021,2021Q2
864,Alane James,2021-12-30 17:18:24+00:00,4,46,2021,2021Q4
865,Sebastian Fereday,2021-04-24 16:53:18+00:00,3,97,2021,2021Q2
866,Nessie Attoc,2021-06-30 07:29:57+00:00,8,50,2021,2021Q2
867,Betsey Sweed,2021-03-23 13:05:34+00:00,6,66,2021,2021Q1
868,Josefina Shaughnessy,2021-06-24 16:10:06+00:00,4,86,2021,2021Q2
869,Cesaro Neggrini,2021-12-14 11:36:55+00:00,3,111,2021,2021Q4
870,Baldwin Purvess,2021-12-26 08:05:10+00:00,6,95,2021,2021Q4
871,Toiboid Opdenorth,2021-10-09 12:07:38+00:00,5,72,2021,2021Q4
872,Hedwig Cuningham,2021-02-25 06:29:29+00:00,10,53,2021,2021Q1
873,Aldous Walworche,2021-11-11 15:57:19+00:00,2,96,2021,2021Q4
874,Lorettalorna Spyer,2021-12-21 05:42:31+00:00,5,37,2021,2021Q4
875,Florencia Ealden,2021-04-28 22:46:05+00:00,5,38,2021,2021Q2
876,Ignacio Cutmare,2021-04-02 03:56:39+00:00,3,58,2021,2021Q2
877,Tadio Low,2021-06-05 14:51:06+00:00,7,84,2021,2021Q2
878,Billie Clyburn,2022-02-08 03:31:23+00:00,10,86,2022,2022Q1
879,Waylin Horsfield,2021-07-19 10:35:56+00:00,8,60,2021,2021Q3
880,Lotti Flewett,2021-08-26 03:04:00+00:00,7,86,2021,2021Q3
881,Frederich Roswarn,2022-02-05 17:16:15+00:00,8,32,2022,2022Q1
882,Carleen Catterill,2021-05-04 05:57:27+00:00,7,145,2021,2021Q2
883,Batholomew Shorbrook,2021-07-27 20:19:52+00:00,5,66,2021,2021Q3
884,Joey Kobera,2021-11-30 04:47:29+00:00,9,145,2021,2021Q4
885,Lorne Halfhead,2022-01-02 07:46:09+00:00,10,60,2022,2022Q1
886,Judy Beynke,2021-08-19 06:57:40+00:00,4,63,2021,2021Q3
887,Trudey Jellard,2021-03-26 18:34:03+00:00,4,46,2021,2021Q1
888,Willetta Wickey,2021-07-26 05:22:04+00:00,7,152,2021,2021Q3
889,Sibylla Abram,2021-10-10 03:10:42+00:00,8,89,2021,2021Q4
890,Carlina Rilston,2022-02-02 07:34:10+00:00,6,114,2022,2022Q1
891,Brandy Prestney,2021-06-03 22:18:40+00:00,3,51,2021,2021Q2
892,Thedrick Glew,2021-11-10 00:17:04+00:00,6,36,2021,2021Q4
893,Nertie Sigward,2021-08-20 05:36:10+00:00,7,111,2021,2021Q3
894,Catina Adamowitz,2021-12-05 15:55:10+00:00,10,77,2021,2021Q4
895,Adela Ivain,2021-05-08 05:41:35+00:00,5,126,2021,2021Q2
896,Mata Yanukhin,2021-03-08 05:52:27+00:00,4,66,2021,2021Q1
897,Pasquale Wreiford,2021-11-21 04:49:33+00:00,8,57,2021,2021Q4
898,Amye Pauel,2021-02-19 17:55:13+00:00,4,51,2021,2021Q1
899,Helen-elizabeth Culpin,2021-09-19 23:55:34+00:00,8,77,2021,2021Q3
900,Darb Holberry,2021-07-02 15:03:10+00:00,6,41,2021,2021Q3
901,Hyacinthie Sillick,2021-06-02 04:54:47+00:00,8,62,2021,2021Q2
902,Diandra Malkinson,2021-06-07 19:10:49+00:00,10,68,2021,2021Q2
903,Carolyn Stebbing,2022-01-30 20:01:50+00:00,10,32,2022,2022Q1
904,Roi Drakers,2021-03-20 03:39:18+00:00,8,158,2021,2021Q1
905,Lib Monahan,2021-11-04 12:40:34+00:00,4,50,2021,2021Q4
906,Currie Brettle,2022-01-14 06:07:24+00:00,8,56,2022,2022Q1
907,Maurizio Gorman,2021-03-22 23:25:55+00:00,7,71,2021,2021Q1
908,Roxy Heinrici,2021-12-06 20:53:55+00:00,8,74,2021,2021Q4
909,Zebedee MacFaell,2021-12-30 20:25:03+00:00,8,122,2021,2021Q4
910,Bar O'Keefe,2021-12-03 14:58:09+00:00,11,76,2021,2021Q4
911,Darill Josse,2022-02-18 23:51:51+00:00,5,71,2022,2022Q1
912,Ottilie Vearncomb,2021-04-19 02:35:41+00:00,4,99,2021,2021Q2
913,Moll Danat,2021-08-16 22:46:13+00:00,1,7,2021,2021Q3
914,Freeman Felderer,2021-02-04 09:53:52+00:00,6,128,2021,2021Q1
915,Hyatt Oulett,2022-01-11 13:51:35+00:00,9,72,2022,2022Q1
916,Nanon Grishechkin,2021-10-06 18:49:57+00:00,3,82,2021,2021Q4
917,Gaby Peschka,2021-11-27 18:01:33+00:00,8,118,2021,2021Q4
918,Brooke Liddel,2021-03-18 23:30:58+00:00,9,10,2021,2021Q1
919,Bobbie Stickells,2022-01-09 21:33:32+00:00,8,175,2022,2022Q1
920,Herculie Wolfart,2022-02-03 13:41:48+00:00,8,92,2022,2022Q1
921,Dion Aveling,2021-09-14 08:25:13+00:00,10,27,2021,2021Q3
922,Vincents Phillipp,2021-05-24 16:01:27+00:00,7,70,2021,2021Q2
923,Gill Cocks,2021-04-21 02:49:22+00:00,8,82,2021,2021Q2
924,Brunhilde Taggert,2021-11-05 12:57:16+00:00,9,51,2021,2021Q4
925,Cary Vedyasov,2021-12-13 12:25:58+00:00,5,36,2021,2021Q4
926,Kath Greste,2021-11-20 12:48:00+00:00,6,80,2021,2021Q4
927,Lamond Klimaszewski,2021-08-14 04:24:42+00:00,8,114,2021,2021Q3
928,Leroi Flynn,2021-07-19 05:22:51+00:00,5,40,2021,2021Q3
929,Antonin Sabbins,2021-06-02 12:21:45+00:00,10,113,2021,2021Q2
930,Jorrie Obin,2021-04-02 22:45:06+00:00,4,88,2021,2021Q2
931,Wilhelmine Coulthard,2021-07-30 06:05:42+00:00,7,57,2021,2021Q3
932,Celeste Stops,2021-02-07 22:14:01+00:00,8,75,2021,2021Q1
933,Albrecht Karolowski,2021-07-30 02:42:19+00:00,5,18,2021,2021Q3
934,Spence Sponer,2021-10-04 19:42:20+00:00,8,64,2021,2021Q4
935,Noelle Garm,2022-02-10 06:03:40+00:00,6,77,2022,2022Q1
936,Nelly Vasnetsov,2021-10-03 19:08:31+00:00,11,101,2021,2021Q4
937,Not Specified,2021-03-26 20:41:40+00:00,3,60,2021,2021Q1
938,Gillie Akess,2021-08-28 23:00:16+00:00,8,120,2021,2021Q3
939,Keeley Erie,2021-06-09 23:54:57+00:00,10,46,2021,2021Q2
940,Klara Grumell,2022-02-20 21:35:29+00:00,12,134,2022,2022Q1
941,Jennee McNirlan,2021-12-03 21:34:36+00:00,7,97,2021,2021Q4
942,Joaquin Kamenar,2021-11-29 11:54:05+00:00,6,64,2021,2021Q4
943,Samson Folomin,2021-03-07 18:20:04+00:00,9,83,2021,2021Q1
944,Rhonda Jephcote,2021-05-04 21:22:06+00:00,4,73,2021,2021Q2
945,Lavinie Josey,2021-05-11 14:47:22+00:00,4,109,2021,2021Q2
946,Ellsworth Vedyasov,2021-05-23 06:27:20+00:00,8,54,2021,2021Q2
947,Paton Frary,2021-07-30 09:44:21+00:00,7,95,2021,2021Q3
948,Alexandre Ibanez,2021-02-20 20:57:48+00:00,5,15,2021,2021Q1
949,Guinevere Spence,2021-03-04 12:07:57+00:00,9,168,2021,2021Q1
950,Devy Willarton,2021-11-04 22:27:36+00:00,6,64,2021,2021Q4
951,Beaufort Bhar,2022-01-01 13:12:27+00:00,7,132,2022,2022Q1
952,Krisha Bettlestone,2022-01-01 23:48:50+00:00,9,58,2022,2022Q1
953,Garwood Boosey,2022-02-07 23:05:05+00:00,6,40,2022,2022Q1
954,Vevay Donneely,2022-01-04 20:14:24+00:00,3,52,2022,2022Q1
955,Shena Gore,2021-08-16 21:25:08+00:00,9,75,2021,2021Q3
956,Brena Myrick,2022-01-06 03:39:27+00:00,4,35,2022,2022Q1
957,Jud Clash,2021-04-27 11:28:21+00:00,5,45,2021,2021Q2
958,Esdras Milburne,2022-01-30 12:36:20+00:00,5,62,2022,2022Q1
959,Marylinda Ellam,2022-01-04 23:18:04+00:00,5,86,2022,2022Q1
960,Daphene Lovemore,2021-09-13 14:37:43+00:00,9,71,2021,2021Q3
961,Lionello Andriesse,2022-02-12 05:19:44+00:00,8,75,2022,2022Q1
962,Guinna Facey,2022-02-07 04:04:34+00:00,4,102,2022,2022Q1
963,Stevie Daniels,2021-11-27 15:01:22+00:00,5,64,2021,2021Q4
964,Baldwin Hobgen,2021-11-05 04:46:59+00:00,3,64,2021,2021Q4
965,Lita Jahner,2021-04-10 00:47:56+00:00,8,60,2021,2021Q2
966,Gertrud Magson,2022-02-02 10:24:52+00:00,2,42,2022,2022Q1
967,Jessee Lopez,2021-10-17 17:04:58+00:00,6,37,2021,2021Q4
968,Gunar Sreenan,2021-06-13 12:10:28+00:00,5,71,2021,2021Q2
969,Dulcea Banner,2021-10-23 15:12:49+00:00,3,37,2021,2021Q4
970,Not Specified,2021-08-08 06:06:40+00:00,4,33,2021,2021Q3
971,Katherina Garoghan,2021-12-17 17:49:37+00:00,7,85,2021,2021Q4
972,Bridgette Sapseed,2021-09-12 18:31:04+00:00,8,158,2021,2021Q3
973,Stanleigh Welbeck,2022-02-12 05:06:22+00:00,10,97,2022,2022Q1
974,Hewet Civitillo,2021-06-17 20:27:34+00:00,6,97,2021,2021Q2
975,Gina MacAllen,2021-11-15 16:17:51+00:00,3,106,2021,2021Q4
976,Gerrard Clewett,2021-03-10 08:19:27+00:00,2,85,2021,2021Q1
977,Tremain Kenningley,2021-03-16 01:52:49+00:00,1,39,2021,2021Q1
978,Harwilll Mattiato,2021-08-23 11:30:08+00:00,4,127,2021,2021Q3
979,Marney Oslar,2021-12-13 02:36:36+00:00,6,50,2021,2021Q4
980,Crystal Bangham,2022-01-27 11:51:29+00:00,4,44,2022,2022Q1
981,Hadlee Bonnar,2021-04-29 00:00:37+00:00,7,158,2021,2021Q2
982,Kermy Bunton,2021-06-23 20:56:05+00:00,5,64,2021,2021Q2
983,Felicia Gunton,2021-08-09 04:54:47+00:00,8,100,2021,2021Q3
984,Violette Hallewell,2021-08-03 10:11:53+00:00,8,142,2021,2021Q3
985,Erena Search,2022-01-07 13:13:18+00:00,9,78,2022,2022Q1
986,Starla Drugan,2021-04-24 14:10:15+00:00,4,54,2021,2021Q2
987,Shaina Shervington,2021-12-13 10:05:09+00:00,3,60,2021,2021Q4
988,Danya Kid,2021-10-12 03:46:10+00:00,6,87,2021,2021Q4
989,Sherrie Armor,2021-10-12 01:14:30+00:00,4,65,2021,2021Q4
990,Claudian Eardley,2022-01-24 14:38:23+00:00,5,125,2022,2022Q1
991,Alissa Stafford,2022-01-13 12:54:26+00:00,3,79,2022,2022Q1
992,Tad Rowan,2021-11-15 06:08:43+00:00,5,35,2021,2021Q4
993,Maggy Mendez,2021-04-11 12:51:33+00:00,3,61,2021,2021Q2
994,Hedi Parramore,2022-01-07 06:21:37+00:00,4,38,2022,2022Q1
995,Goran Carde,2021-08-22 21:57:53+00:00,7,22,2021,2021Q3
996,Cirstoforo Pettipher,2021-04-01 17:48:42+00:00,12,97,2021,2021Q2
997,Wilek O'Cridigan,2021-05-04 12:19:50+00:00,6,99,2021,2021Q2
998,Jerry Ducker,2021-10-03 14:12:50+00:00,6,116,2021,2021Q4
999,Jerri Osmar,2022-01-18 10:47:37+00:00,8,95,2022,2022Q1
1000,Vivian O'Boyle,2021-11-08 19:06:28+00:00,6,134,2021,2021Q4
1001,Harold Abram,2021-11-07 02:48:42+00:00,6,76,2021,2021Q4
1002,Ty Adamowitz,2021-05-30 05:43:46+00:00,4,104,2021,2021Q2
1003,Lyman Adcock,2021-09-01 23:27:38+00:00,7,16,2021,2021Q3
1004,Lotti Adkin,2021-10-01 13:04:21+00:00,4,133,2021,2021Q4
1005,Gretna Agnolo,2021-10-10 22:22:17+00:00,4,47,2021,2021Q4
1006,Marlow Aizikov,2021-04-23 23:45:42+00:00,6,71,2021,2021Q2
1007,Joan Akehurst,2021-10-10 01:33:31+00:00,6,62,2021,2021Q4
1008,Ulrick Akess,2021-07-24 01:28:40+00:00,2,54,2021,2021Q3
1009,Lucretia Alabaster,2021-04-01 21:22:47+00:00,8,88,2021,2021Q2
1010,Arty Alexsandrev,2022-02-08 12:27:07+00:00,8,39,2022,2022Q1
1011,Libbi Algar,2021-07-05 04:55:10+00:00,8,68,2021,2021Q3
1012,Jacky Allchin,2021-06-20 11:59:41+00:00,8,34,2021,2021Q2
1013,Raine Allcock,2021-12-23 08:23:34+00:00,5,70,2021,2021Q4
1014,Melonie Allon,2021-12-30 23:08:59+00:00,4,69,2021,2021Q4
1015,Robers Amesbury,2021-02-16 20:00:38+00:00,5,154,2021,2021Q1
